employee_id,department,region,education,gender,recruitment_channel,no_of_trainings,age,previous_year_rating,length_of_service,KPIs_met >80%,awards_won?,avg_training_score,is_promoted
65573,8,27,1,0,1,1,28,3.0,2,1,0,80,1
20636,1,22,1,1,0,1,25,1.0,3,0,1,67,1
54179,7,27,1,1,1,1,44,3.0,7,0,0,51,0
30503,8,33,1,1,0,1,49,4.0,15,0,0,78,0
67479,7,7,1,1,1,2,31,5.0,4,1,0,51,0
47665,5,5,1,0,1,1,37,4.0,6,1,0,69,1
57388,4,14,1,1,1,1,41,4.0,8,0,0,61,0
27862,7,23,1,1,1,1,42,1.0,12,0,0,49,0
54146,7,28,1,1,0,1,37,3.0,8,0,0,45,0
7970,4,22,2,1,1,1,51,5.0,9,1,0,58,1
42642,7,16,1,1,0,1,38,4.0,4,0,0,56,0
50560,7,2,1,1,1,2,24,,1,0,0,54,0
2524,7,15,1,1,0,2,36,3.0,9,0,0,50,0
21710,7,7,1,1,0,1,29,5.0,2,1,1,55,1
57973,7,27,1,1,0,1,30,5.0,7,1,0,48,1
57323,7,3,1,1,1,1,29,4.0,2,1,0,50,1
37283,0,22,1,1,2,2,31,3.0,7,1,0,86,1
46785,4,32,1,0,0,1,33,2.0,3,1,0,58,1
49935,7,27,1,1,1,2,37,1.0,9,0,0,47,0
15313,7,22,1,1,1,1,39,3.0,4,1,0,51,0
29742,5,2,2,0,0,1,34,2.0,7,0,0,79,1
19511,8,10,2,1,1,1,35,5.0,2,1,0,75,1
52440,5,7,2,1,0,1,34,4.0,7,1,0,91,1
7014,4,31,2,1,1,2,42,3.0,4,0,0,68,1
39858,7,26,1,1,1,1,33,5.0,6,1,0,48,1
22409,7,12,1,0,0,1,27,,1,1,0,52,1
41209,4,11,1,1,0,3,31,5.0,8,1,0,98,1
288,3,22,1,1,1,1,30,4.0,3,0,0,62,0
30393,7,6,1,1,1,1,30,1.0,6,0,0,45,0
17911,8,2,2,1,0,1,55,5.0,15,0,0,88,1
66483,7,1,1,1,0,1,39,5.0,8,1,0,52,1
6246,7,22,1,1,0,2,55,1.0,3,0,0,48,0
4099,1,7,1,1,0,1,29,5.0,6,1,0,65,0
64410,5,7,2,0,0,1,33,1.0,4,0,0,69,0
23729,7,22,1,1,0,1,45,1.0,14,0,0,52,0
3638,5,23,1,1,1,1,35,5.0,10,1,1,64,1
7641,7,2,1,0,0,1,54,5.0,8,0,0,99,1
55336,4,26,1,1,0,2,29,3.0,2,0,0,55,0
9421,3,13,1,1,1,1,27,,1,0,0,58,0
74783,4,29,1,1,1,1,35,4.0,7,0,0,58,0
31280,7,1,1,1,0,2,33,3.0,8,0,0,47,0
41841,2,2,2,0,1,1,56,5.0,7,0,0,96,1
26655,8,22,1,1,1,1,34,4.0,6,0,0,77,0
11688,8,5,0,0,1,1,24,5.0,2,0,0,86,1
25875,1,2,1,1,0,1,33,5.0,6,1,0,59,1
64992,4,4,1,0,1,1,29,4.0,5,1,0,92,1
10364,4,4,1,0,0,1,37,2.0,9,1,0,59,1
52007,4,23,1,0,0,1,39,4.0,3,1,0,62,0
23927,5,15,2,0,0,1,37,3.0,7,0,0,74,1
56987,8,1,2,0,0,1,30,1.0,2,0,0,77,0
27025,5,22,1,1,1,1,51,1.0,16,0,0,72,0
34552,4,27,2,0,0,1,35,5.0,4,1,0,57,1
37315,5,2,1,0,1,1,28,3.0,2,1,0,69,1
2123,7,12,1,1,1,1,26,3.0,2,0,0,58,1
39448,4,17,1,1,1,1,36,4.0,10,0,0,63,0
33994,6,22,2,1,1,1,34,5.0,5,1,0,86,0
66025,8,27,2,1,1,2,40,3.0,3,0,0,81,0
71214,5,31,2,0,0,1,33,5.0,4,1,0,69,1
46241,4,12,1,0,0,2,32,5.0,5,0,0,60,0
45524,7,8,1,1,1,1,27,4.0,5,0,0,47,0
14508,8,10,1,1,0,1,25,3.0,1,1,0,77,0
14387,5,2,1,1,0,3,25,5.0,2,0,0,80,1
60490,2,2,0,1,0,1,23,,1,1,0,51,1
13947,4,2,2,1,0,1,37,3.0,9,0,0,72,1
27092,7,31,1,0,1,1,28,3.0,5,0,0,48,0
55280,8,2,1,0,0,1,38,5.0,9,1,0,80,0
23868,8,17,2,0,0,1,39,3.0,7,0,0,77,0
66043,1,27,1,0,0,1,29,,1,0,0,72,1
36865,8,13,2,1,1,1,31,2.0,7,1,0,79,1
73008,7,16,2,0,0,2,33,1.0,5,1,0,46,0
62441,2,22,2,1,2,2,32,4.0,4,0,0,52,0
45356,5,13,1,0,1,1,30,3.0,5,0,0,66,0
53830,4,4,1,0,0,1,35,3.0,3,1,1,88,1
44196,4,32,2,0,0,1,39,3.0,10,0,0,60,0
23722,0,7,2,1,1,1,34,5.0,4,1,0,81,1
55413,5,2,1,1,1,1,40,5.0,5,1,0,68,0
63136,4,2,2,1,1,1,49,1.0,19,0,0,62,0
67964,5,7,1,1,0,1,36,3.0,4,1,0,72,1
40256,8,25,1,1,1,1,27,5.0,3,1,0,78,0
31601,7,13,1,1,0,1,48,5.0,17,0,0,61,1
34859,4,2,2,1,1,1,34,4.0,9,1,0,59,0
52194,5,7,1,0,1,1,38,5.0,4,0,0,83,1
21406,7,2,1,1,1,1,39,3.0,7,1,0,47,1
20774,5,10,2,0,1,1,34,5.0,7,1,0,96,1
44659,8,2,1,1,0,1,30,5.0,4,1,0,80,1
47910,4,31,1,1,0,2,32,3.0,4,1,0,61,1
68813,8,5,1,0,0,1,31,1.0,7,0,0,76,0
43098,2,2,2,0,2,1,53,5.0,19,0,0,59,1
37978,0,28,2,1,0,2,41,3.0,8,1,1,90,1
6459,0,22,1,1,1,2,28,5.0,5,1,1,91,1
52916,7,2,1,1,1,1,59,3.0,5,1,0,47,0
62996,4,23,2,1,1,1,42,5.0,3,1,0,56,1
70953,1,2,1,0,1,2,26,4.0,3,1,0,57,0
7944,7,2,1,1,0,2,24,1.0,2,0,0,49,0
59561,4,28,2,1,1,1,40,5.0,6,1,0,59,0
22379,5,7,0,1,1,1,25,3.0,3,0,0,68,0
34936,0,23,1,1,1,1,33,5.0,2,0,0,82,0
69169,8,7,1,1,0,2,30,4.0,3,0,0,78,0
65870,1,26,1,1,1,1,25,3.0,2,1,0,61,0
56674,5,23,2,0,1,1,34,5.0,7,0,0,86,1
2806,7,10,2,1,0,1,30,3.0,5,0,0,46,0
63481,0,28,1,1,0,2,30,3.0,4,1,0,87,1
49334,7,22,1,1,0,1,28,5.0,4,1,0,49,1
26035,8,29,1,1,1,1,29,3.0,6,0,0,79,0
28151,7,21,1,1,0,2,26,1.0,2,0,0,45,0
41475,8,13,1,1,1,1,29,4.0,2,0,0,79,0
53803,7,7,2,0,0,1,37,5.0,4,1,0,49,0
54321,8,7,1,1,1,1,30,,1,1,0,78,1
10615,8,23,1,0,1,1,33,2.0,5,0,0,84,0
50219,5,2,1,0,1,1,50,4.0,7,0,0,64,0
68650,7,1,1,1,0,1,29,2.0,4,1,0,49,1
74778,7,7,1,0,0,1,31,5.0,5,1,0,48,0
45271,7,22,1,0,0,2,29,4.0,2,0,0,48,0
3028,8,7,2,0,1,2,38,5.0,3,1,0,77,1
52994,7,4,1,1,0,2,33,5.0,8,0,0,48,0
67586,8,2,2,1,1,1,50,2.0,5,1,0,84,0
23777,6,22,1,1,0,2,30,4.0,4,1,0,84,1
76783,7,10,2,1,0,3,35,1.0,3,1,0,52,0
34484,7,13,1,1,1,1,42,4.0,16,1,0,53,1
41289,7,7,1,1,0,1,38,5.0,7,0,0,52,0
6118,4,13,2,1,0,3,39,5.0,8,0,0,70,1
60536,5,7,2,1,1,3,39,5.0,7,0,1,96,1
5870,8,13,1,1,0,2,26,4.0,4,1,0,77,0
68944,2,4,1,1,1,1,27,5.0,3,1,0,51,1
41609,7,11,1,1,1,1,35,5.0,10,1,0,49,1
47714,0,22,1,1,1,1,33,5.0,2,1,0,88,1
15917,4,16,1,0,1,2,36,5.0,10,1,0,56,0
58011,4,22,1,1,0,1,42,4.0,3,1,0,87,1
11980,5,20,1,1,0,1,38,1.0,11,0,0,67,0
28764,7,25,1,1,0,1,33,4.0,7,1,1,61,1
40326,0,27,1,1,0,1,28,2.0,4,0,0,81,1
14357,8,19,1,1,0,1,30,3.0,6,0,0,78,0
6983,0,2,1,1,0,2,34,5.0,6,0,0,84,0
47052,0,2,1,1,1,2,29,5.0,4,0,0,88,1
10706,4,16,2,1,0,1,43,3.0,13,1,0,91,1
61617,7,22,1,1,1,1,32,3.0,6,0,0,60,1
35785,0,11,1,1,0,1,35,3.0,8,0,0,89,0
51225,7,2,2,1,0,3,58,3.0,32,0,0,52,0
62142,3,27,1,1,1,1,26,5.0,1,1,0,60,1
52624,4,22,1,0,0,1,36,4.0,4,1,0,59,0
21769,4,13,1,1,0,1,36,5.0,2,1,0,56,0
66204,2,2,2,0,0,2,50,4.0,15,1,0,60,1
20056,4,32,1,1,0,1,34,1.0,2,0,0,58,0
43558,5,22,2,0,0,1,32,1.0,4,0,0,70,0
46153,7,29,1,1,0,1,47,5.0,5,0,0,58,1
62443,8,5,1,0,0,1,30,1.0,3,0,0,78,0
16607,7,11,1,1,0,2,32,1.0,2,0,0,49,0
50811,0,22,1,0,0,1,30,5.0,5,0,0,85,1
23014,7,10,2,1,0,1,37,2.0,7,0,0,48,0
31877,4,32,1,0,1,1,30,5.0,3,0,1,66,1
66971,0,13,2,1,0,1,44,5.0,7,0,0,81,1
57250,7,29,1,1,0,1,29,2.0,8,0,0,51,0
68416,7,28,1,1,0,1,28,,1,0,0,67,1
20545,4,22,1,1,0,2,32,3.0,5,0,0,58,0
40749,7,2,1,1,1,1,20,1.0,2,0,0,53,0
56396,5,22,1,1,1,1,30,4.0,4,1,0,67,1
51870,8,7,2,1,0,1,43,4.0,7,0,0,79,0
24958,8,26,2,1,0,1,41,5.0,4,0,0,90,1
32138,0,28,1,1,1,1,30,5.0,7,1,0,99,1
27189,5,13,2,0,1,1,41,5.0,13,1,0,70,1
3777,2,13,1,1,1,1,25,5.0,2,1,0,50,1
72950,7,30,1,0,1,1,45,1.0,16,0,0,47,0
39347,7,29,2,1,1,1,31,3.0,5,0,0,43,0
9447,7,1,2,1,0,1,39,4.0,4,1,0,45,1
16598,1,2,0,1,1,1,25,3.0,2,1,0,58,1
7107,7,29,1,1,0,1,32,3.0,6,1,0,44,0
76657,4,20,1,1,0,1,31,1.0,8,0,0,59,0
24953,1,4,2,1,1,1,32,3.0,7,1,0,56,1
71848,5,2,1,0,0,1,28,5.0,7,1,0,94,1
72767,4,27,1,1,0,1,26,3.0,2,1,0,56,0
75627,7,10,1,1,0,1,26,5.0,2,1,0,52,0
9301,7,1,1,1,0,1,29,2.0,4,0,0,54,0
37324,7,14,1,1,1,1,36,5.0,10,0,0,48,0
14893,5,15,1,0,0,1,30,,1,1,0,71,0
30125,7,31,1,0,0,2,34,1.0,7,0,0,50,0
16439,7,7,1,1,0,1,33,5.0,6,0,0,47,0
20741,4,2,1,1,1,1,59,5.0,14,1,0,59,0
39440,2,25,2,0,1,1,36,5.0,2,0,0,63,1
2413,8,24,1,0,0,1,24,5.0,2,0,0,83,1
420,0,25,1,1,0,2,32,5.0,2,1,0,88,0
72523,7,13,2,0,0,1,43,3.0,5,1,0,52,0
71916,7,1,1,1,1,1,29,3.0,6,1,1,88,1
14160,5,27,1,1,1,2,31,5.0,10,1,0,69,1
7891,1,2,0,0,1,1,23,3.0,2,0,0,62,0
39874,0,22,1,1,1,1,28,5.0,2,0,0,92,1
62272,1,2,1,1,0,2,34,1.0,4,0,0,61,0
35035,8,7,1,1,1,1,36,4.0,4,1,0,94,1
28364,4,32,1,0,1,1,29,3.0,7,1,0,60,0
43547,0,22,2,1,1,1,33,1.0,8,0,0,81,0
37905,7,4,2,1,0,1,51,3.0,17,0,0,51,0
9570,4,2,2,1,0,2,33,5.0,3,0,0,76,1
19480,1,26,1,0,0,1,29,5.0,2,1,0,56,1
76521,5,23,1,0,0,1,33,5.0,4,1,0,66,1
68010,5,2,1,0,0,1,35,5.0,9,1,0,69,1
36446,7,7,2,1,1,1,41,4.0,8,1,0,51,1
51430,7,2,2,0,1,1,38,4.0,11,1,0,47,1
24917,4,4,1,1,1,1,30,3.0,3,1,1,64,0
13906,3,12,1,0,0,1,25,5.0,2,1,0,56,1
38269,7,11,1,1,0,1,28,4.0,4,0,0,49,0
25488,7,28,1,1,1,1,31,2.0,5,0,0,56,0
66603,7,7,2,1,1,1,57,3.0,18,1,0,50,0
68557,7,28,2,1,0,2,34,3.0,5,0,0,51,0
37655,8,22,0,1,1,1,22,,1,1,0,81,1
16411,5,2,0,1,1,1,25,,1,1,0,72,0
70291,8,26,2,1,0,1,38,3.0,8,1,0,80,1
32153,5,9,1,1,0,3,28,3.0,5,0,0,73,0
39027,8,26,1,1,0,1,25,4.0,2,0,0,84,0
68872,5,2,2,0,1,1,44,1.0,7,0,0,69,0
46417,8,22,1,1,1,2,34,4.0,8,1,0,81,1
48410,7,22,2,1,1,1,29,3.0,2,1,0,45,1
10668,0,9,2,1,1,1,30,3.0,4,0,0,85,0
59629,0,22,1,1,1,1,27,4.0,4,1,0,86,0
19418,4,11,2,1,1,1,44,4.0,5,0,0,63,0
37707,7,16,2,1,1,1,37,5.0,8,0,1,60,1
31268,6,22,1,1,1,4,29,5.0,2,0,0,85,0
78183,8,22,1,0,1,1,28,3.0,6,0,0,79,0
44524,7,10,2,1,1,1,34,4.0,5,0,0,51,0
46781,7,13,2,1,0,1,37,5.0,9,0,0,63,1
73824,1,28,1,1,1,2,29,5.0,3,1,0,56,1
43138,2,13,1,1,0,1,25,3.0,2,1,0,48,0
74273,7,20,1,1,0,1,27,3.0,3,0,0,52,0
26499,8,7,1,1,1,1,37,3.0,5,0,0,81,0
74905,7,30,1,1,0,1,28,,1,0,1,64,1
22132,0,29,1,1,1,1,27,3.0,3,1,0,98,1
59393,7,10,1,1,1,1,38,3.0,3,1,0,47,0
58697,0,1,1,1,1,1,29,4.0,5,0,0,88,0
55206,0,4,1,1,0,1,39,5.0,6,0,0,84,1
27632,5,15,1,0,0,1,30,3.0,4,0,0,70,0
40698,8,16,2,0,1,1,41,3.0,5,1,0,81,1
26187,8,13,1,1,1,1,29,3.0,6,1,0,78,1
71021,1,2,1,1,0,2,33,5.0,5,0,0,68,1
50603,0,31,1,1,0,2,27,5.0,5,1,0,81,1
59519,7,30,2,1,1,1,37,3.0,7,1,0,53,1
69545,5,13,1,0,0,1,28,,1,0,0,70,0
16204,5,2,1,0,1,1,39,5.0,2,1,0,69,1
35478,2,27,1,1,0,1,33,3.0,3,1,0,52,0
23391,4,14,2,1,1,1,48,4.0,7,0,0,58,0
69484,7,22,2,1,1,1,32,4.0,3,0,0,50,0
71664,5,20,1,0,0,1,30,3.0,3,0,0,69,0
40996,0,13,2,1,0,1,38,3.0,10,0,0,85,0
14331,4,22,1,1,0,1,27,,1,0,0,73,1
16216,8,23,1,1,1,1,31,2.0,5,0,1,95,1
68537,7,2,1,0,0,1,54,3.0,6,0,0,51,0
62448,8,11,1,0,0,1,30,5.0,3,1,0,84,1
28057,4,2,1,0,0,1,32,3.0,5,0,0,70,1
22037,7,2,1,1,0,1,40,3.0,5,1,0,46,1
52115,4,22,2,1,0,3,39,5.0,8,0,0,68,1
11884,7,2,2,0,1,1,40,5.0,4,1,0,47,1
71461,4,2,1,0,1,1,31,3.0,7,0,0,62,0
10031,0,22,1,1,1,3,28,5.0,4,1,0,83,1
47310,0,28,1,1,0,2,38,5.0,9,1,0,86,1
28235,0,10,2,1,0,1,35,5.0,3,0,0,85,0
29536,2,2,2,1,1,1,34,4.0,2,0,0,50,0
22312,7,13,1,1,1,1,52,5.0,7,0,0,44,0
22758,4,27,1,1,0,2,27,3.0,3,0,0,65,0
43017,8,26,1,1,0,1,49,3.0,4,0,0,80,0
24643,4,22,1,0,0,2,32,3.0,2,0,0,72,1
36686,7,31,1,1,0,1,35,4.0,7,1,0,59,1
26533,8,7,2,1,0,1,34,3.0,10,1,0,81,1
21530,7,25,1,1,0,1,29,4.0,2,1,0,59,1
64206,0,21,1,1,0,1,26,5.0,3,1,0,87,1
62995,8,22,1,0,0,1,29,5.0,4,1,1,78,1
9802,8,7,2,0,0,2,32,4.0,6,1,0,80,1
4483,1,15,1,1,0,1,28,1.0,6,0,0,59,0
38064,5,4,1,1,0,1,31,5.0,2,1,0,70,1
66011,7,26,1,0,0,1,22,,1,0,0,55,0
12118,7,8,2,1,0,1,31,,1,0,0,47,0
3815,8,2,1,1,1,1,34,1.0,3,0,0,78,0
46035,5,32,1,1,0,1,34,3.0,11,0,0,75,0
45368,7,2,2,1,1,1,42,1.0,5,0,0,47,0
8284,7,2,1,0,0,1,34,5.0,5,0,0,60,1
17959,8,22,1,1,0,3,29,4.0,4,1,0,77,0
70228,5,7,2,0,0,1,39,5.0,5,1,0,69,1
48744,7,22,2,1,0,1,46,1.0,9,0,0,53,0
47180,4,22,1,0,1,1,33,3.0,9,0,0,69,1
56477,7,13,2,1,0,1,36,4.0,10,1,0,60,1
63313,4,2,1,1,1,1,45,5.0,4,0,0,56,0
2023,7,28,1,1,1,3,28,1.0,7,0,0,50,0
10704,4,3,2,1,0,1,32,4.0,8,1,0,60,0
52120,7,23,2,1,1,2,51,3.0,9,0,0,49,0
45040,0,22,1,1,0,1,40,3.0,7,0,0,87,0
14699,4,12,1,1,1,1,28,5.0,2,0,0,60,0
35402,1,25,2,1,0,1,33,5.0,5,0,0,70,1
49867,0,30,1,1,1,1,28,3.0,6,1,0,84,1
73222,3,2,2,1,0,1,59,5.0,6,1,0,60,0
2565,4,8,2,0,1,1,38,1.0,4,0,0,57,0
42039,7,2,1,1,2,1,30,3.0,2,1,0,49,0
5822,5,22,1,1,1,1,31,5.0,7,0,0,87,1
75992,7,22,1,1,0,1,26,4.0,2,1,0,51,1
5800,8,16,0,1,0,1,22,,1,0,0,81,0
11196,5,16,1,0,0,1,31,5.0,8,1,0,71,1
39159,7,15,1,1,1,1,29,3.0,5,1,0,48,1
39378,7,6,1,1,0,1,24,3.0,2,0,0,48,0
67140,7,15,2,1,1,1,32,3.0,5,0,0,42,0
55376,7,2,1,1,0,1,60,5.0,11,0,0,64,1
6162,4,22,1,0,1,1,34,3.0,5,1,1,62,1
63598,7,14,1,0,1,2,33,2.0,8,1,0,47,1
65453,7,22,1,1,0,3,27,4.0,4,0,0,49,0
78177,4,22,2,1,0,2,38,5.0,11,1,0,58,1
18880,4,7,1,1,1,1,37,3.0,7,0,0,60,0
14455,4,22,1,1,1,2,34,3.0,8,1,0,58,1
66577,0,2,1,1,0,1,46,1.0,8,0,0,84,0
29107,7,13,1,1,0,1,23,4.0,2,1,0,47,1
29545,4,8,1,1,0,1,33,3.0,5,0,0,56,0
39862,8,8,2,1,0,1,40,4.0,7,1,0,79,1
23178,2,25,2,0,0,1,33,4.0,5,1,0,48,1
35497,5,26,1,0,0,2,29,1.0,4,0,0,80,1
72966,7,13,1,1,1,1,38,4.0,7,1,0,90,1
53157,4,7,1,1,1,3,29,3.0,2,0,0,59,0
32770,7,22,2,1,1,2,52,3.0,24,0,0,51,0
10265,2,26,1,1,0,1,31,5.0,9,1,0,47,0
56261,4,7,1,0,0,1,43,5.0,10,1,0,59,1
66728,8,28,1,1,0,1,29,3.0,4,1,0,74,1
57724,5,17,1,1,1,1,33,4.0,5,1,0,70,1
11141,5,17,2,0,0,1,47,5.0,16,1,0,69,1
14411,2,2,1,0,1,1,32,5.0,5,1,0,49,1
33302,5,7,2,0,1,2,32,3.0,5,1,0,71,1
71951,4,26,1,1,1,1,32,3.0,4,1,0,60,1
52195,8,7,2,1,0,1,43,4.0,15,1,0,77,1
61245,7,5,1,0,1,1,32,5.0,5,0,0,49,0
36672,4,2,2,1,1,2,52,3.0,16,0,0,59,0
51358,4,2,2,0,0,1,53,5.0,12,1,0,60,0
20621,1,26,1,1,0,3,26,5.0,4,1,0,59,0
62045,4,29,1,1,1,2,35,3.0,9,0,0,61,0
77944,5,13,1,1,0,5,42,4.0,6,1,0,64,1
67291,4,10,1,1,1,1,32,5.0,8,0,0,71,1
42034,7,15,1,1,1,1,23,3.0,2,1,1,52,1
73571,4,16,2,0,0,1,41,3.0,6,0,1,68,1
20287,2,7,1,0,0,1,30,4.0,5,0,0,45,0
18948,7,15,1,0,1,1,33,3.0,8,0,0,93,1
57063,4,26,1,1,0,1,28,5.0,3,1,0,61,1
39587,7,28,1,1,1,1,29,3.0,6,1,0,52,1
33774,0,31,1,1,0,1,24,3.0,2,0,0,81,0
59684,0,22,1,0,1,1,29,2.0,2,0,0,87,0
32895,5,15,2,0,0,1,37,3.0,10,0,0,72,0
6449,0,2,1,1,0,1,34,5.0,10,0,0,89,1
20568,7,26,1,1,0,1,54,5.0,9,1,0,51,1
32386,5,22,1,1,0,1,38,4.0,8,1,0,69,1
33248,4,26,2,1,1,1,33,5.0,6,0,0,58,0
3223,7,5,2,1,0,1,36,3.0,8,1,0,50,1
19404,7,2,1,1,1,1,23,,1,0,0,48,0
62040,4,20,1,0,0,1,30,5.0,3,1,0,60,1
18389,1,7,2,1,0,3,36,3.0,2,0,0,57,0
19683,8,14,1,0,1,1,53,5.0,9,1,0,82,1
27110,7,30,1,1,0,1,43,4.0,11,0,0,48,0
20314,7,2,1,0,1,1,31,1.0,4,0,0,49,0
58520,4,32,1,1,0,1,34,5.0,8,0,0,77,1
52338,7,7,1,1,1,1,29,,1,1,0,47,1
68000,4,2,2,1,1,1,58,3.0,7,0,0,56,0
77838,7,13,2,1,1,1,41,2.0,6,0,0,53,0
36230,4,14,1,0,0,2,32,5.0,7,1,0,63,0
18116,4,27,1,1,0,1,36,5.0,3,1,0,58,0
78172,1,25,1,1,1,1,31,3.0,2,0,0,77,1
40551,8,7,1,0,0,1,36,2.0,5,1,0,81,0
50541,7,7,1,1,1,2,54,3.0,5,0,0,47,0
49594,5,31,2,0,0,1,38,4.0,3,1,0,71,1
4135,7,13,1,1,0,1,39,4.0,12,1,0,62,1
46694,8,22,2,1,1,1,30,3.0,10,0,0,75,0
27936,5,7,2,0,0,1,44,5.0,6,1,0,69,1
48640,5,11,1,1,1,1,32,2.0,2,1,0,70,0
62489,5,2,2,1,0,1,59,5.0,7,0,0,81,1
30757,8,22,1,1,1,1,26,3.0,3,1,0,95,1
68325,7,4,1,1,0,1,26,2.0,2,0,0,52,0
50947,4,2,2,1,0,1,50,5.0,19,0,0,60,0
44402,4,22,1,1,0,1,36,5.0,7,0,0,71,1
279,4,32,1,0,1,1,34,5.0,4,1,0,56,0
41419,1,2,1,0,1,1,33,5.0,7,1,0,57,0
4502,7,7,1,1,0,1,30,1.0,4,1,0,49,1
55547,5,2,2,0,0,1,50,5.0,9,1,0,74,1
62136,0,4,2,1,0,1,36,5.0,10,0,0,89,1
68801,1,31,2,0,0,1,33,3.0,7,1,1,58,1
75358,0,27,1,1,1,1,32,4.0,4,0,0,83,0
35046,7,25,1,1,1,1,34,4.0,3,0,0,49,0
78184,4,2,2,1,0,1,35,3.0,6,0,0,69,1
70186,0,2,2,1,0,1,42,4.0,14,0,0,85,0
71255,0,25,2,1,0,1,37,3.0,10,1,0,84,1
57251,7,22,1,1,1,1,29,3.0,8,1,0,49,1
22617,7,14,2,1,1,1,40,5.0,5,1,0,51,1
14825,8,7,1,0,0,1,30,2.0,4,0,0,77,0
47132,1,26,1,0,1,1,31,5.0,4,1,1,64,1
37604,7,25,2,0,0,1,34,4.0,5,1,0,97,1
28353,7,13,1,1,1,1,53,3.0,17,0,0,51,0
40021,7,31,1,1,1,1,48,4.0,2,0,0,50,0
14458,7,31,2,0,1,1,43,3.0,6,0,0,51,0
57425,7,7,1,0,0,1,27,5.0,2,0,1,59,1
34420,0,22,1,1,2,1,27,3.0,3,1,0,82,1
11622,4,22,1,0,0,2,32,5.0,3,0,0,77,1
35356,7,22,1,1,1,1,21,,1,1,0,52,1
74897,8,23,1,0,0,3,27,,1,1,0,79,1
28824,4,15,1,1,1,1,41,4.0,11,1,0,57,0
26214,4,7,1,1,0,1,27,5.0,4,1,0,59,0
10418,0,2,2,0,0,1,32,5.0,4,1,0,83,1
3752,2,2,2,1,1,1,60,5.0,8,1,1,50,1
7704,4,5,1,1,0,1,39,4.0,7,1,0,57,0
63767,6,2,1,1,0,1,38,3.0,4,1,0,81,0
58646,8,2,1,0,0,1,58,3.0,4,1,0,82,1
75241,5,23,2,0,1,1,35,5.0,8,1,0,72,1
61022,4,22,1,1,0,1,28,5.0,4,0,0,55,0
3966,5,30,1,0,0,1,33,5.0,2,1,0,69,1
12962,4,12,1,0,0,1,30,2.0,3,0,0,75,1
63853,7,34,1,1,0,1,29,3.0,2,0,0,52,0
2031,7,6,1,0,1,2,31,1.0,5,0,0,51,0
62125,7,13,2,1,0,1,33,5.0,3,1,0,50,1
62002,7,28,2,1,1,1,43,4.0,3,0,1,59,1
24805,7,7,1,1,0,1,30,3.0,2,1,0,89,1
53102,0,31,1,1,0,3,33,3.0,4,1,0,84,0
76589,5,2,1,0,1,1,40,3.0,6,1,0,68,0
33393,8,11,1,1,0,1,28,3.0,6,0,0,79,0
26337,4,15,2,1,1,1,41,3.0,10,0,0,55,0
60973,4,19,1,1,1,2,34,3.0,7,1,0,63,1
29706,7,12,1,1,0,2,35,2.0,3,0,0,52,0
60153,2,2,1,1,0,1,26,1.0,3,1,0,52,0
22858,6,2,1,1,0,2,24,,1,1,0,83,1
65089,2,21,2,0,0,1,38,3.0,3,1,0,52,1
62220,0,25,2,1,1,3,33,3.0,10,0,0,92,1
40450,4,2,2,1,1,1,37,3.0,4,1,0,58,0
71301,8,10,1,1,1,1,28,3.0,4,0,0,81,0
19351,7,2,1,0,1,1,30,3.0,4,1,0,48,1
70468,8,26,1,1,0,1,26,3.0,3,1,0,73,1
17814,4,23,2,0,0,1,37,4.0,6,0,0,65,0
69132,7,15,1,1,0,2,33,3.0,7,0,0,46,0
44458,4,2,0,0,1,1,24,,1,0,0,97,1
7484,4,7,2,0,0,1,34,2.0,6,0,0,61,0
54765,5,2,1,1,0,1,49,3.0,4,0,0,69,0
287,7,22,1,1,1,1,22,,1,0,0,62,1
53022,1,2,1,1,0,3,36,2.0,5,1,0,55,0
2922,7,30,1,1,0,1,31,1.0,6,0,1,92,1
77300,4,4,1,0,0,1,27,5.0,2,1,0,58,0
64096,7,28,1,1,0,1,33,5.0,10,1,0,96,1
17222,6,2,2,0,0,1,34,3.0,10,0,0,85,1
38766,7,27,1,1,0,2,27,1.0,2,0,0,51,0
62185,8,7,2,1,0,2,38,5.0,11,0,0,76,0
41307,5,7,2,1,0,1,42,1.0,6,1,0,71,1
5440,7,9,2,1,0,2,30,2.0,3,0,0,58,0
18976,0,22,1,1,1,1,43,3.0,10,0,0,84,1
6284,4,14,1,1,1,1,27,5.0,3,1,0,60,0
50422,7,2,1,1,1,1,60,3.0,12,0,1,95,1
56761,7,31,1,1,0,1,36,2.0,11,0,0,48,0
23446,7,22,1,1,0,2,25,3.0,3,0,0,50,0
36760,5,2,1,0,0,1,52,3.0,6,1,1,71,1
34265,4,2,1,1,1,1,37,5.0,7,0,0,61,0
38752,4,2,1,0,1,1,36,3.0,3,0,0,58,0
17482,5,13,1,0,0,1,29,3.0,2,1,0,69,1
13878,7,4,2,1,0,1,48,1.0,11,0,0,47,0
50558,8,7,1,1,1,1,31,4.0,3,0,0,77,0
26183,7,2,1,1,0,1,54,5.0,14,1,0,49,0
21827,7,5,1,1,1,1,25,4.0,2,0,0,47,0
61974,5,13,1,0,0,1,30,4.0,8,1,0,82,1
8197,0,24,1,1,0,1,27,4.0,5,1,0,83,0
26325,8,12,1,1,0,1,29,4.0,2,0,0,83,0
74222,7,25,1,1,1,2,27,5.0,2,0,0,63,1
